Processor(_Total) DPC Rate,Processor(_Total) pct_ Idle Time,Processor(_Total) pct_ C3 Time,Processor(_Total) pct_ Interrupt Time,Processor(_Total) pct_ C2 Time,Processor(_Total) pct_ User Time,Processor(_Total) pct_ C1 Time,Processor(_Total) pct_ Processor Time,Processor(_Total) C1 Transitions sec,Processor(_Total) pct_ DPC Time,Processor(_Total) C2 Transitions sec,Processor(_Total) pct_ Privileged Time,Processor(_Total) C3 Transitions sec,Processor(_Total) DPCs Queued sec,Processor(_Total) Interrupts sec,Process(_Total) Pool Paged Bytes,Process(_Total) IO Read Operations sec,Process(_Total) Working Set - Private,Process(_Total) Working Set Peak,Process(_Total) IO Write Operations sec,Process(_Total) Page File Bytes,Process(_Total) pct_ User Time,Process(_Total) Virtual Bytes Peak,Process(_Total) Page File Bytes Peak,Process(_Total) IO Other Bytes sec,Process(_Total) Private Bytes,Process(_Total) IO Write Bytes sec,Process(_Total) Elapsed Time,Process(_Total) Virtual Bytes,Process(_Total) pct_ Processor Time,Process(_Total) Creating Process ID,Process(_Total) Pool Nonpaged Bytes,Process(_Total) Working Set,Process(_Total) Page Faults sec,Process(_Total) ID Process,Process(_Total) IO Other Operations sec,Process(_Total) IO Data Operations sec,Process(_Total) Thread Count,Process(_Total) pct_ Privileged Time,Process(_Total) IO Data Bytes sec,Process(_Total) IO Read Bytes sec,Process(_Total) Priority Base,Process(_Total) Handle Count,Network_I(6TO4 Adapter) Packets Received Unknown,Network_I(isatap{B4D100D3-}) Packets Received Unknown,Network_I(Intel R _Pro_1000MT) Packets Received Unknown,Network_I(6TO4 Adapter) Bytes Received sec,Network_I(isatap{B4D100D3-}) Bytes Received sec,Network_I(Intel R _Pro_1000MT) Bytes Received sec,Network_I(6TO4 Adapter) Bytes Sent sec,Network_I(isatap{B4D100D3-}) Bytes Sent sec,Network_I(Intel R _Pro_1000MT) Bytes Sent sec,Network_I(6TO4 Adapter) Packets Outbound Errors,Network_I(isatap{B4D100D3-}) Packets Outbound Errors,Network_I(Intel R _Pro_1000MT) Packets Outbound Errors,Network_I(6TO4 Adapter) Packets Received Discarded,Network_I(isatap{B4D100D3-}) Packets Received Discarded,Network_I(Intel R _Pro_1000MT) Packets Received Discarded,Network_I(6TO4 Adapter) Bytes Total sec,Network_I(isatap{B4D100D3-}) Bytes Total sec,Network_I(Intel R _Pro_1000MT) Bytes Total sec,Network_I(6TO4 Adapter) Packets Outbound Discarded,Network_I(isatap{B4D100D3-}) Packets Outbound Discarded,Network_I(Intel R _Pro_1000MT) Packets Outbound Discarded,Network_I(6TO4 Adapter) Packets Sent Unicast sec,Network_I(isatap{B4D100D3-}) Packets Sent Unicast sec,Network_I(Intel R _Pro_1000MT) Packets Sent Unicast sec,Network_I(6TO4 Adapter) Output Queue Length,Network_I(isatap{B4D100D3-}) Output Queue Length,Network_I(Intel R _Pro_1000MT) Output Queue Length,Network_I(6TO4 Adapter) Packets Received sec,Network_I(isatap{B4D100D3-}) Packets Received sec,Network_I(Intel R _Pro_1000MT) Packets Received sec,Network_I(6TO4 Adapter) Current Bandwidth,Network_I(isatap{B4D100D3-}) Current Bandwidth,Network_I(Intel R _Pro_1000MT) Current Bandwidth,Network_I(6TO4 Adapter) Packets sec,Network_I(isatap{B4D100D3-}) Packets sec,Network_I(Intel R _Pro_1000MT) Packets sec,Network_I(6TO4 Adapter) Packets Sent sec,Network_I(isatap{B4D100D3-}) Packets Sent sec,Network_I(Intel R _Pro_1000MT) Packets Sent sec,Network_I(6TO4 Adapter) Packets Received Unicast sec,Network_I(isatap{B4D100D3-}) Packets Received Unicast sec,Network_I(Intel R _Pro_1000MT) Packets Received Unicast sec,Network_I(6TO4 Adapter) Packets Sent Non-Unicast sec,Network_I(isatap{B4D100D3-}) Packets Sent Non-Unicast sec,Network_I(Intel R _Pro_1000MT) Packets Sent Non-Unicast sec,Network_I(6TO4 Adapter) Packets Received Non-Unicast sec,Network_I(isatap{B4D100D3-}) Packets Received Non-Unicast sec,Network_I(Intel R _Pro_1000MT) Packets Received Non-Unicast sec,Network_I(6TO4 Adapter) Offloaded Connections,Network_I(isatap{B4D100D3-}) Offloaded Connections,Network_I(Intel R _Pro_1000MT) Offloaded Connections,Network_I(6TO4 Adapter) Packets Received Errors,Network_I(isatap{B4D100D3-}) Packets Received Errors,Network_I(Intel R _Pro_1000MT) Packets Received Errors,Memory Pool Paged Bytes,Memory Free & Zero Page List Bytes,Memory Cache Bytes Peak,Memory System Code Resident Bytes,Memory Available Bytes,Memory Commit Limit,Memory Transition Pages RePurposed sec,Memory Pages Output sec,Memory Page Reads sec,Memory Demand Zero Faults sec,Memory Available KBytes,Memory Pages sec,Memory Cache Bytes,Memory Pool Nonpaged Bytes,Memory Page Faults sec,Memory Transition Faults sec,Memory System Cache Resident Bytes,Memory Standby Cache Reserve Bytes,Memory Page Writes sec,Memory System Code Total Bytes,Memory Standby Cache Core Bytes,Memory System Driver Resident Bytes,Memory Standby Cache Normal Priority Bytes,Memory Pool Paged Allocs,Memory Pool Nonpaged Allocs,Memory pct_ Committed Bytes In Use,Memory Free System Page Table Entries,Memory Available MBytes,Memory Modified Page List Bytes,Memory Cache Faults sec,Memory Committed Bytes,Memory System Driver Total Bytes,Memory Pages Input sec,Memory Pool Paged Resident Bytes,Memory Write Copies sec,label,type
70,74.27083333,0,0,0,0.3125,80,25.72916667,2965.137415,0,0,25.41666667,0,2798.333435,4015.762483,7816592,2.933403324,775876608,2058907648,1.933379464,2147155968,0.3125,8071090176,2749120512,8853.277906,2147155968,12574.03335,0,6846222336,100,0,1069184,829255680,3420.814954,0,401.4095776,4.866782788,571,99.6875,228125.0431,215551.0097,0,13883,0,0,0,0,0,239.339044,0,0,76.53515946,0,0,0,0,0,0,0,0,315.8742034,0,0,0,0,0,1.066692118,0,0,0,0,0,2.666730295,100000,100000,1000000000,0,0,3.733422413,0,0,1.066692118,0,0,2.666730295,0,0,0,0,0,0,0,0,0,0,0,0,96419840,0,61227008,733184,2220032,2918703104,4372.104318,2650.529908,2455.591924,526.4125602,2168,8443.268123,2510848,79130624,3503.61693,488.3449852,2510848,0,398.3428378,7155712,745472,1433600,1474560,59298,58347,86.42232245,33562140,2,36864,36.66754155,2522411008,5849088,5792.738215,15495168,8.000190885,0,normal
68,75.83333333,0,0.104166667,0,1.041666667,80,24.16666667,3431.794324,0.3125,0,23.125,0,3309.196909,4485.705441,7951152,2.133288364,796102656,2010570752,1.599966273,2009321472,1.041666667,8043053056,2631970816,7314.112485,2009321472,1354.771441,0,6767882240,99.58333333,0,1195704,849571840,4417.306883,0,375.0587604,3.733254636,557,98.54166667,1594.23306,239.4616188,0,13720,0,0,0,0,0,156.5300337,0,0,91.99806068,0,0,0,0,0,0,0,0,248.5280944,0,0,0,0,0,1.333305227,0,0,0,0,0,2.199953625,100000,100000,1000000000,0,0,3.533258852,0,0,1.333305227,0,0,2.199953625,0,0,0,0,0,0,0,0,0,0,0,0,90890240,0,61227008,704512,12230656,2918703104,6002.273472,3683.655682,3055.068932,121.664102,11944,10654.84206,380928,52756480,4574.370239,1398.637183,380928,0,305.5268928,7155712,200704,1372160,12029952,58874,51586,80.80171323,33562140,11,36864,0.599987352,2358362112,5849088,6971.186381,10145792,0,0,normal
78,44.27083333,0,0,0,18.64583333,40,55.72916667,2557.854099,0.208333333,0,37.08333333,0,2996.585277,4627.177265,7700536,167.1991785,802836480,2001166336,213.9322822,2279624704,18.64583333,7869992960,2585600000,5528.106172,2279624704,95806.52927,0,6867349504,99.79166667,0,1174544,860278784,4489.177943,0,236.1321731,381.1314607,546,81.14583333,191051.728,95245.1987,0,13290,0,0,0,0,0,28749.45874,0,0,460.5310706,0,0,0,0,0,0,0,0,29209.98981,0,0,0,0,0,8.133293372,0,0,0,0,0,21.66656021,100000,100000,1000000000,0,0,29.79985358,0,0,8.133293372,0,0,21.66656021,0,0,0,0,0,0,0,0,0,0,0,0,90984448,0,61227008,757760,3735552,2885148672,5312.840563,3447.649727,2773.98637,314.8651196,3648,9077.488733,335872,52613120,4638.443876,1552.192374,335872,0,677.1300064,7155712,352256,1265664,3383296,58489,51119,91.2012232,33562140,3,32768,0.466664374,2631290880,5849088,5629.839005,10584064,0,0,normal
65,74.27083333,0,0.208333333,0,2.395833333,73.33333333,25.72916667,3278.871957,0,0,23.33333333,0,3130.671717,4442.3405,7825944,4.533340647,756846592,2058907648,1.73333613,2129649664,2.395833333,8072904704,2751127552,21432.96791,2129649664,4861.207843,0,6790610944,99.47916667,0,1055024,817770496,3291.471977,0,326.8005272,6.266676777,569,97.08333333,5148.94164,287.7337975,0,13880,0,0,0,0,0,82.26679939,0,0,76.8001239,0,0,0,0,0,0,0,0,159.0669233,0,0,0,0,0,1.066668388,0,0,0,0,0,1.066668388,100000,100000,1000000000,0,0,2.133336775,0,0,1.066668388,0,0,1.066668388,0,0,0,0,0,0,0,0,0,0,0,0,93192192,0,61227008,937984,14966784,2918703104,4975.208027,4085.539925,2379.137172,551.867557,14616,10210.74981,409600,79400960,3716.072662,812.00131,409600,0,930.7348349,7155712,1966080,1724416,13000704,59457,58305,85.70141487,33562138,14,53248,4.26667355,2501369856,5849088,6125.209882,19525632,10.33335,0,normal
0,99.375,0,0,0,0.208333333,100,0.625,66.53317587,0,0,0.416666667,0,3.066659409,68.93317019,5537136,1.866662249,186015744,1029345280,1.066664142,576241664,0.208333333,4780662784,940638208,3073.859392,576241664,136.3996772,0,3773792256,100,0,773672,353468416,13.59996781,0,97.99976807,2.933326391,474,99.79166667,284.4659934,148.0663162,0,12119,0,0,0,0,0,271.1326917,0,0,2.799993373,0,0,0,0,0,0,0,0,273.932685,0,0,0,0,0,0.066666509,0,0,0,0,0,2.333327811,100000,100000,1000000000,0,0,2.39999432,0,0,0.066666509,0,0,2.333327811,0,0,0,0,0,0,0,0,0,0,0,0,107057152,11771904,58441728,1921024,663666688,2641346560,0,0,0,14.86663148,648112,0,39833600,59940864,17.86662438,3.666657989,39833600,412385280,0,7155712,59662336,3444736,179847168,88077,72898,39.09949446,33559550,632,15843328,0,1032753152,5857280,0,45887488,0,1,injection
0,81.04166667,0,0.208333333,0,16.97916667,73.33333333,18.95833333,65.66864811,0.104166667,0,1.979166667,0,20.93396498,102.4697585,10913352,158.8714603,881893376,3246755840,159.6048158,1681293312,16.97916667,12653785088,2059046912,1317.106408,1681293312,31012.13574,0,8750731264,99.6875,0,1223368,1008484352,1042.964803,0,52.40158113,318.4762762,657,82.70833333,57620.93862,26608.80288,0,15616,0,0,0,0,0,4636.206556,0,0,247.0741217,0,0,0,0,0,0,0,0,4883.280678,0,0,0,0,0,4.600138802,0,0,0,0,0,8.53359082,100000,100000,1000000000,0,0,13.13372962,0,0,4.600138802,0,0,8.53359082,0,0,0,0,0,0,0,0,0,0,0,0,95117312,65536,52883456,753664,135450624,5205671936,335.1434457,386.6116654,7.733566681,1037.431303,132276,424.2127999,1814528,59682816,1068.765582,23.46737476,1814528,0,1.666716957,7155712,119922688,1572864,15462400,67772,64021,43.25746155,33558136,129,3567616,0.200006035,2251841536,5849088,37.60113455,21508096,0,1,password
80,82.39583333,0,0,0,0.625,80,17.60416667,2744.516141,0.833333333,0,16.97916667,0,2381.176258,3536.197079,8232576,2.266707528,790523904,2023981056,1.666696712,2068987904,0.625,8245440512,2660077568,10471.12209,2068987904,5161.226373,0,6945583104,99.16666667,0,1204408,844267520,2957.186642,0,501.2090351,3.93340424,573,98.54166667,5401.964046,240.737673,0,14152,0,0,0,0,0,96.66840928,0,0,83.33483558,0,0,0,0,0,0,0,0,180.0032449,0,0,0,0,0,1.133353764,0,0,0,0,0,1.266689501,100000,100000,1000000000,0,0,2.400043265,0,0,1.133353764,0,0,1.266689501,0,0,0,0,0,0,0,0,0,0,0,0,92897280,0,61227008,720896,17489920,2918703104,3973.471628,2136.905188,2211.239861,73.46799105,17080,6609.319144,536576,52674560,3046.654921,762.9470867,536576,0,193.7368258,7155712,294912,1286144,17195008,59069,52332,82.94450822,33562140,16,49152,0.533342948,2420903936,5849088,4472.413956,10747904,0.066667868,0,normal
1,80.73442248,0,0,0,0.62504069,80.00520834,19.26557752,2765.765435,0.208346897,0,18.64704726,0,2457.22852,3623.108719,7931096,4.40005107,755974144,2069520384,2.133358095,1951531008,0.62504069,8081596416,2319486976,1891.955293,1951531008,3292.371547,0,6887374848,88.5474311,0,1187048,812597248,1842.02138,0,65.53409397,6.533409164,544,87.92239041,1570.35156, ,0,14000,0,0,0,0,0,220.9358977,0,0,31.33369701,0,0,0,0,0,0,0,0,252.2695947,0,0,0,0,0,0.400004643,0,0,0,0,0,2.200025535,100000,100000,1000000000,0,0,2.600030178,0,0,0.400004643,0,0,2.200025535,0,0,0,0,0,0,0,0,0,0,0,0,97308672,0,80883712,901120,720896,2601299968,4608.853493,2434.961595,2203.625577,91.86773294,704,8077.960425,606208,57126912,4053.780384,1760.153763,606208,0,276.2032058,7155712,139264,1384448,581632,62104,53547,88.78382826,33563833,0,65536,1.000011607,2309533696,5849088,5642.99883,14180352,0.133334881,0,normal
13,70.3125,0,0,0,1.145833333,66.66666667,29.6875,3846.114538,0.3125,0,28.54166667,0,3814.447477,5168.99767,8103512,129.4016106,778678272,2013917184,129.0016056,2290647040,1.145833333,8104153088,2621128704,4126.584696,2290647040,32719.07391,0,7096119296,99.6875,0,1220560,829050880,5060.596321,0,208.2025914,258.4032163,560,98.54166667,59953.54622,27234.47231,0,13732,0,0,0,0,0,82.26769063,0,0,76.80095592,0,0,0,0,0,0,0,0,159.0686465,0,0,0,0,0,1.066679943,0,0,0,0,0,1.066679943,100000,100000,1000000000,0,0,2.133359887,0,0,1.066679943,0,0,1.066679943,0,0,0,0,0,0,0,0,0,0,0,0,90992640,0,61227008,700416,33185792,2918703104,5243.465264,4478.255739,2976.103709,622.3410794,32408,10830.06813,503808,52682752,5231.131777,1633.753668,503808,221184,915.6780638,7155712,208896,1265664,32755712,58954,52114,90.6033619,33562140,31,40960,0.466672475,2644443136,5849088,6351.812392,9957376,0,0,normal
62,64.6875,0,0.104166667,0,1.458333333,66.66666667,35.3125,3639.045901,0.104166667,0,33.85416667,0,3800.317556,5266.296237,7805992,2.266736784,772333568,2062901248,1.533380766,2087768064,1.458333333,8054640640,2761687040,1998.328482,2087768064,789.3577508,0,6749278208,99.79166667,0,1044216,827973632,7137.087441,0,96.9363319,3.80011755,570,98.33333333,1083.766858,294.4091071,0,13738,0,0,0,0,0,125.0038668,0,0,113.0701643,0,0,0,0,0,0,0,0,238.0740311,0,0,0,0,0,1.600049495,0,0,0,0,0,1.600049495,100000,100000,1000000000,0,0,3.20009899,0,0,1.600049495,0,0,1.600049495,0,0,0,0,0,0,0,0,0,0,0,0,92872704,0,61227008,1114112,9195520,2918703104,6572.936656,5570.90566,3172.29813,1394.909816,8980,13067.60422,450560,79376384,7271.291592,2706.417052,450560,0,864.4934083,7155712,1449984,1404928,7745536,59155,57913,84.27559804,33562140,8,1224704,0.600018561,2459754496,5849088,7496.698565,11059200,0,0,normal
46,72.5,0,0.104166667,0,1.979166667,73.33333333,27.5,2743.302202,0.104166667,0,25.52083333,0,2526.766063,3727.048278,7697872,0.666675302,757391360,2028650496,0.733342833,2087104512,1.979166667,7982383104,2719612928,15209.66368,2087104512,698.0090415,0,6697451520,99.79166667,0,1037432,812257280,2960.838353,0,744.8763153,1.400018135,555,97.8125,793.0769397,95.06789811,0,13682,0,0,0,0,0,90.80117618,0,0,82.40106737,0,0,0,0,0,0,0,0,173.2022435,0,0,0,0,0,1.200015544,0,0,0,0,0,1.200015544,100000,100000,1000000000,0,0,2.400031088,0,0,1.200015544,0,0,1.200015544,0,0,0,0,0,0,0,0,0,0,0,0,92610560,0,61227008,724992,27721728,2918703104,3715.714798,3468.311593,2017.4928,550.3404621,27072,8192.972793,667648,77279232,3168.507709,601.1411201,667648,0,555.0071892,7155712,1806336,1515520,25915392,58805,57368,84.10663314,33562140,26,40960,0.533340242,2454822912,5849088,4724.6612,11665408,0,0,normal
0,96.5625,0,0,0,2.916666667,93.33333333,3.4375,451.8581446,0.052083333,0,0.520833333,0,17.93299512,363.8598043,10127560,8.26651076,1066819584,2111737856,5.999886842,1562267648,5.833333333,8731766784,1816870912,6175.883523,1562267648,10006.9446,0,7573291008,199.8958333,0,1279952,1394937856,957.9819325,0,272.1948664,14.2663976,634,194.0625,14779.92125,4772.976648,0,16518,0,0,0,0,0,2981.410437,0,0,447.9915509,0,0,0,0,0,0,0,0,3429.401988,0,0,0,0,0,7.066533392,0,0,0,0,0,10.33313845,100000,100000,1000000000,0,0,17.39967184,0,0,7.066533392,0,0,10.33313845,0,0,0,0,0,0,0,0,0,0,0,0,110682112,250458112,139370496,45056,1034440704,6070345728,0,0,1.399973596,993.9145881,1010196,1.399973596,27959296,71761920,1096.579319,99.13146371,27959296,437555200,0,4370432,95633408,3743744,250793984,88783,91458,41.20462774,33556544,986,20488192,3.933259152,2501263360,5849088,1.399973596,56590336,7.733187485,1,backdoor
0,99.89583333,0,0,0,0.104166667,93.33333333,0.104166667,64.67164035,0,0,0,0,0.866733324,65.73838905,4956408,0,162205696,926494720,0.066671794,522481664,0.104166667,4130967552,749076480,10043.17239,522481664,34.13595862,0,3338399744,100,0,702728,444600320,0.80006153,0,522.6401945,0.066671794,422,99.89583333,34.13595862,0,0,10889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,100000,1000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98222080,3989504,61227008,1335296,585924608,2146951168,0,0,0,5.067056357,572192,0,14716928,51478528,5.067056357,0.733389736,14716928,483942400,0,7155712,46927872,3162112,51064832,77011,58531,39.04299849,33557569,558,28921856,0,838234112,5849088,0,31191040,0,0,normal
38,77.29166667,0,0.208333333,0,1.145833333,80,22.70833333,2999.749835,0.520833333,0,21.5625,0,2763.399444,3921.683041,8275176,2.133487314,773292032,2024206336,1.533444007,2039091200,1.145833333,8283312128,2670854144,6390.727907,2039091200,788.9236059,0,6936797184,99.27083333,0,1231416,826675200,4154.366501,0,327.4236313,3.666931321,572,98.125,1028.407557,239.483951,0,14157,0,0,0,0,0,136.809874,0,0,100.3405752,0,0,0,0,0,0,0,0,237.1504493,0,0,0,0,0,1.466772529,0,0,0,0,0,1.8668014,100000,100000,1000000000,0,0,3.333573928,0,0,1.466772529,0,0,1.8668014,0,0,0,0,0,0,0,0,0,0,0,0,92872704,0,61227008,716800,30859264,2918703104,4646.602027,4226.971741,2530.182612,178.9462485,30136,9671.831382,299008,52805632,4344.313544,1637.984885,299008,0,300.9550543,7155712,446464,1196032,30412800,59055,52356,81.91472044,33562140,29,4886528,0.600043307,2390847488,5849088,5444.85964,10612736,0.733386264,0,normal
0,98.64583333,0,0,0,1.041666667,100,1.354166667,70.13338617,0,0,0.3125,0,8.200006177,75.60005695,10217128,9.600007232,145768448,2438959104,4.06666973,821796864,1.041666667,11221151744,1146388480,3370.135872,821796864,1303.800982,0,7314432000,100,0,1075968,249147392,104.9334124,0,117.5334219,13.66667696,638,98.95833333,23417.95097,22114.14999,0,15242,0,0,0,0,0,69.60005243,0,0,32.80002471,0,0,0,0,0,0,0,0,102.4000771,0,0,0,0,0,0.666667169,0,0,0,0,0,1.000000753,100000,100000,1000000000,0,0,1.666667922,0,0,0.666667169,0,0,1.000000753,0,0,0,0,0,0,0,0,0,0,0,0,96227328,230752256,52883456,1974272,609292288,5206720512,0,0,4.866670333,43.60003285,595012,13.86667711,13770752,60588032,112.6667515,57.86671026,13770752,46084096,0,7155712,134012928,2637824,198443008,75170,74645,31.17941553,33557686,581,4825088,7.733339159,1623425024,5849088,13.86667711,33165312,0,1,password
0,98.02083333,0,0.15625,0,0.885416667,95.12709467,1.979166667,429.7302106,0.104166667,0,1.09375,0,150.6655718,244.9315535,6941864,1.733320738,531333120,1298296832,0.59999564,824197120,1.666666667,5433122816,1069121536,5738.624966,824197120,777.7276818,0,4677959680,199.2708333,0,987128,961363968,190.3986164,0,174.3320665,2.333316378,631,197.6041667, , ,0,14407,0,0,0,0,0,2130.384519,0,0,171.7320854,0,0,0,0,0,0,0,0,2302.116605,0,0,0,0,0,1.866653102,0,0,0,0,0,7.666610956,100000,100000,1000000000,0,0,9.533264058,0,0,1.866653102,0,0,7.666610956,0,0,0,0,0,0,0,0,0,0,0,0,92672000,1520943104,36298752,45056,1875709952,6070345728,0,0,0.933326551,307.3311001,1831748,1.933319285,31281152,60334080,350.2641214,38.39972096,31281152,235896832,0,4370432,17297408,6361088,101572608,73057,65301,20.26905206,33556078,1788,124071936,4.399968027,1230401536,5849088,1.933319285,92078080,0,1,backdoor
39,75.3125,0,0.208333333,0,0.625,73.33333333,24.6875,3208.696167,0.416666667,0,24.0625,0,3055.101137,4399.057646,7430792,119.5961299,802168832,1985699840,119.7961234,2178109440,0.625,7598940160,2478080000,4375.191752,2178109440,30846.46847,0,6596235264,99.375,0,1044668,857276416,4483.788238,0,133.1290253,239.3922533,525,98.75,56154.58284,25308.11436,0,13001,0,0,0,0,0,2812.308994,0,0,189.7271938,0,0,0,0,0,0,0,0,3002.036187,0,0,0,0,0,3.266560961,0,0,0,0,0,5.333160752,100000,100000,1000000000,0,0,8.599721713,0,0,3.266560961,0,0,5.333160752,0,0,0,0,0,0,0,0,0,0,0,0,91152384,0,61227008,806912,913408,2784485376,5013.104443,4254.129003,2410.921983,505.2503168,892,10076.80725,528384,52461568,4658.449253,1740.810334,528384,0,728.6430878,7155712,454656,1126400,458752,58345,50241,90.61997099,33561441,0,61440,4.733180168,2523299840,5849088,5822.678245,10915840,0.133329019,0,normal
0,94.47916667,0,0,0,5.052083333,93.33333333,5.520833333,446.400128,0.052083333,0,0.46875,0,16.80000482,399.3334478,10209080,7.533335493,2002014208,3139842048,5.066668119,2679349248,10.10416667,9963913216,3002576896,4651.468,2679349248,11472.66996,0,8736952320,199.8958333,0,1420096,2254680064,1887.800541,0,232.4667333,12.60000361,627,189.7916667,20472.9392,9000.269247,0,16527,0,0,0,0,0,3034.934203,0,0,452.4001297,0,0,0,0,0,0,0,0,3487.334333,0,0,0,0,0,7.133335378,0,0,0,0,0,10.20000292,100000,100000,1000000000,0,0,17.3333383,0,0,7.133335378,0,0,10.20000292,0,0,0,0,0,0,0,0,0,0,0,0,102305792,247255040,139370496,36864,601120768,6070345728,0,0,2.066667259,1848.067196,587032,2.066667259,16875520,70668288,2045.867253,193.5333888,16875520,13348864,0,4370432,118198272,2916352,222318592,70457,69423,51.92318852,33556544,573,282624,5.000001433,3151917056,5849088,2.066667259,41132032,7.73333555,1,backdoor
17,73.85416667,0,0,0,1.979166667,66.66666667,26.14583333,3343.73956,0.208333333,0,24.16666667,0,3290.608246,4585.892342,7802120,129.7284019,799293440,2004377600,129.1950889,2229411840,1.979166667,7920390144,2585858048,4957.011567,2229411840,27972.33668,0,6851801088,99.79166667,0,1306144,854732800,3741.85776,0,236.2576857,258.9234908,538,97.8125,55249.16646,27276.82978,0,13342,0,0,0,0,0,90.79654852,0,0,139.2613729,0,0,0,0,0,0,0,0,230.0579214,0,0,0,0,0,1.399946783,0,0,0,0,0,1.199954386,100000,100000,1000000000,0,0,2.599901169,0,0,1.399946783,0,0,1.199954386,0,0,0,0,0,0,0,0,0,0,0,0,90996736,0,61227008,778240,7958528,2885148672,5129.138358,3316.540594,2752.495368,618.2431652,7772,9679.632045,532480,52740096,3962.38271,591.7775046,532480,0,592.9107948,7155712,462848,1441792,7495680,58468,51089,89.47786854,33562140,7,49152,1.333282651,2581569536,5849088,6363.091451,11657216,0,0,normal
0,99.6875,0,0,0,0.208333333,100,0.3125,64.7969269,0,0,0.104166667,0,0.933289071,66.99682256,4991816,1.866578141,178274304,926687232,1.066616081,521310208,0.208333333,4177133568,758341632,2595.076924,521310208,136.3268678,0,3355590656,100,0,706632,456593408,18.13247337,0,89.72907778,2.933194222,432,99.79166667,284.3865125,148.0596447,0,10974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,100000,1000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99008512,63524864,61227008,1875968,584118272,2146951168,0,0,0,15.33260616,570428,0,13053952,51355648,18.13247337,3.533165767,13053952,423624704,0,7155712,65187840,3739648,31780864,78629,57893,38.91498365,33557973,557,29413376,0,835485696,5849088,0,33951744,0,0,normal
35,74.58333333,0,0,0,2.708333333,73.33333333,25.41666667,3582.48203,0.104166667,0,22.70833333,0,3436.142623,4662.860206,8007088,4.80019924,759844864,2072072192,1.600066413,1920696320,2.708333333,8085979136,2307018752,5083.611004,1920696320,5957.047257,0,6928420864,99.89583333,0,1045456,815009792,3932.629897,0,246.8102443,6.400265654,552,97.1875,6250.259427,293.2121703,0,13961,0,0,0,0,0,208.9420058,0,0,37.13487468,0,0,0,0,0,0,0,0,246.0768805,0,0,0,0,0,0.400016603,0,0,0,0,0,1.133380376,100000,100000,1000000000,0,0,1.53339698,0,0,0.400016603,0,0,1.133380376,0,0,0,0,0,0,0,0,0,0,0,0,97296384,0,80883712,827392,1134592,2550685696,5428.358646,4639.192557,2554.172682,809.2335886,1108,11328.13686,339968,56680448,4155.305806,792.8329079,339968,0,921.9716013,7155712,184320,1347584,950272,62010,53305,89.40625572,33563833,1,57344,0.733363773,2280472576,5849088,6688.944302,10649600,0.066669434,0,normal
0,80.9375,0,0,0,0.833333333,80,19.0625,2910.914722,0.625,0,18.22916667,0,2543.225144,3693.43015,7806136,0.666708211,785825792,2029342720,0.800049854,2094698496,0.833333333,8032411648,2714374144,4969.77635,2094698496,1264.345452,0,6750969856,99.375,0,1044152,839897088,3105.393507,0,203.2793337,1.466758065,546,98.54166667,1359.418043,95.07259096,0,13671,0,0,0,0,0,86.53872585,0,0,79.60496045,0,0,0,0,0,0,0,0,166.1436863,0,0,0,0,0,1.13340396,0,0,0,0,0,1.13340396,100000,100000,1000000000,0,0,2.266807919,0,0,1.13340396,0,0,1.13340396,0,0,0,0,0,0,0,0,0,0,0,0,92643328,0,61227008,798720,831488,2918703104,3857.507041,1940.787604,2366.480797,86.40538421,812,6147.716418,598016,77234176,3219.667295,763.3809021,598016,0,198.7457178,7155712,421888,1409024,409600,58883,57258,84.37734186,33562140,0,61440,5.733690619,2462724096,5849088,4206.928814,10596352,0.200012463,0,normal
0,99.58333333,0,0,0,0.208333333,100,0.416666667,68.86842603,0,0,0.208333333,0,6.133490024,72.53518637,10205176,2.400061314,157126656,2438959104,1.600040876,826261504,0.208333333,11215888384,1138335744,3241.682814,826261504,176.4711749,0,7300362240,100,0,1072264,273371136,120.603081,0,100.2025598,4.000102189,631,99.79166667,357.2757939,180.804619,0,15065,0,0,0,0,0,462.2784763,0,0,23.60060292,0,0,0,0,0,0,0,0,485.8790793,0,0,0,0,0,0.466678589,0,0,0,0,0,4.066770559,100000,100000,1000000000,0,0,4.533449148,0,0,0.466678589,0,0,4.066770559,0,0,0,0,0,0,0,0,0,0,0,0,94326784,10330112,52883456,880640,291061760,5206720512,0,0,0,120.4697443,284240,0,2510848,60399616,123.669826,4.066770559,2510848,32768,0,7155712,142958592,2363392,137740288,70958,82264,37.19001048,33557686,277,12673024,0,1936379904,5849088,0,23683072,0,1,password
